smile,canonical_ikey,name,source,source_id,status,reframedb_url
Cc1cc(C)c2c3ccccc3n(Cc3cccc(C(C(=O)NC(CO)c4ccccc4)C4CCCC4)c3)c2n1,AMNXBQPRODZJQR,AEGR 427 IMPLITAPIDE,WuXi,CBR-HVAC-13430,plated and available for follow-up,https://reframedb.org//compound_data/AMNXBQPRODZJQR;qid=Q27095549
CCNCc1cncc(-c2ccc3[nH]nc(-c4nc5c(F)cc(F)cc5[nH]4)c3c2)c1C,MEKASOQEXYKAKM,AG-024322; AG-24322,WuXi,CBR-HVAC-11711,plated and available for follow-up,https://reframedb.org//compound_data/MEKASOQEXYKAKM;qid=Q27271480
C#CC[C@@H](C(=O)N[C@H](/C=C/C(=O)OCC)C[C@@H]1CCNC1=O)n1cccc(NC(=O)c2cc(C)on2)c1=O,QCUZOJBYWQPLIN,AG-7404; imocitrelvir,Chempartner,TBD,plated and available for follow-up,https://reframedb.org//compound_data/QCUZOJBYWQPLIN;qid=nan
CC1(C)CC=C(c2ccccc2)c2cc(C#Cc3ccc(C(=O)O)cc3)ccc21,LTHJFFPLLKIZTC,AGN-192870,WuXi,CBR-HVAC-09343,plated and available for follow-up,https://reframedb.org//compound_data/LTHJFFPLLKIZTC;qid=nan
Cc1cccc2c(C3C(=O)NC(=O)C3c3nc(N4CCNC5(CC5)C4)cc4ccccc34)c[nH]c12,BOVIOCJUGWHMAQ,AHT-956,WuXi,CBR-HVAC-13963,plated and available for follow-up,https://reframedb.org//compound_data/BOVIOCJUGWHMAQ;qid=nan
COc1cc(F)cc2c1-c1ccc(F)cc1C21NC(=O)NC1=O,FYDPXVSFSSBHGW,AL 3152,WuXi,CBR-HVAC-13274,plated and available for follow-up,https://reframedb.org//compound_data/FYDPXVSFSSBHGW;qid=Q82899698
CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@H]2[C@H]3[C@H]([C@@H](O)C[C@@]21C)[C@@]1(C)C=CC(=O)C=C1C[C@H]3Cl,DJHCCTTVDRAMEH,Aclosone; alclometasone dipropionate,WuXi,CBR-HVAC-02007,plated and available for follow-up,https://reframedb.org//compound_data/DJHCCTTVDRAMEH;qid=Q27114198
Clc1ccc(/C(=C/c2ccc(Cl)cc2Cl)Cn2ccnc2)cc1,WNGFKUOERJDDIY,Aliconazole,WuXi,CBR-HVAC-01097_A,plated and available for follow-up,https://reframedb.org//compound_data/WNGFKUOERJDDIY;qid=Q15633919
Clc1ccc(/C(=C\c2ccc(Cl)cc2Cl)Cn2ccnc2)cc1,WNGFKUOERJDDIY,Aliconazole,WuXi,CBR-HVAC-01097_B,plated and available for follow-up,https://reframedb.org//compound_data/WNGFKUOERJDDIY;qid=Q15633919
CCOC(=O)c1[nH]c2cc(OC)c(OC)cc2c1CCN1CCN(c2ccccc2)CC1,RXAVJRAUFOPBOO,Alpertine,WuXi,CBR-HVAC-09391,plated and available for follow-up,https://reframedb.org//compound_data/RXAVJRAUFOPBOO;qid=Q27282508
Clc1ccc([C@]2(Cn3cncn3)O[C@H]2c2ccc(Cl)cc2Cl)cc1,HUSJLAKLJPOCEL,Alteconazole,WuXi,CBR-HVAC-01096,plated and available for follow-up,https://reframedb.org//compound_data/HUSJLAKLJPOCEL;qid=Q27277066
CC(C)[C@@]1(C)SC(NC2C[C@H]3CC[C@@H]2C3)=NC1=O,YCNCXQNUXCHRRX,AMG 221; AMG-221,WuXi,CBR-HVAC-06367,plated and available for follow-up,https://reframedb.org//compound_data/YCNCXQNUXCHRRX;qid=Q82851793
Cc1c(OC(=O)c2ccc(N)cc2)c(O)c2ccccc2c1O,YLMPBJUYFTWHKJ,Aminaftone; Capilarema,WuXi,CBR-HVAC-06759,plated and available for follow-up,https://reframedb.org//compound_data/YLMPBJUYFTWHKJ;qid=Q17620495
CN(C)CC1CCOC1(c1ccccc1)c1ccccc1,BOTHKNZTGGXFEQ,Anavex; blarcamesine hydrochloride; AE-37; Li-Key/HER-2(776-790),Target Molecule Corp.,T7780,plated and available for follow-up,https://reframedb.org//compound_data/BOTHKNZTGGXFEQ;qid=Q25110485
CCCn1c(=O)c2[nH]c(C3CCC(=O)C3)nc2n(CCC)c1=O,RUHGOZFOVBMWOO,apaxifylline; BIIP-20-XX,WuXi,CBR-HVAC-01066,plated and available for follow-up,https://reframedb.org//compound_data/RUHGOZFOVBMWOO;qid=Q27285639
Cn1c(/C=C/CO)c(CO)c2c1C(=O)C=C(N1CC1)C2=O,MXPOCMVWFLDDLZ,Apaziquone; EOQUIN,WuXi,CBR-HVAC-00838,plated and available for follow-up,https://reframedb.org//compound_data/MXPOCMVWFLDDLZ;qid=Q4779259
O=C1Nc2ccccc2C(C(=O)NC2CN3CCC2CC3)c2ccccc21,UDOYPNBXGCVNFY,AQRA 721,WuXi,CBR-HVAC-10492,plated and available for follow-up,https://reframedb.org//compound_data/UDOYPNBXGCVNFY;qid=Q82905574
COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)=O)C1c1ccccc1[N+](=O)[O-],NCUCGYYHUFIYNU,Bec; aranidipine,WuXi,CBR-HVAC-01800,plated and available for follow-up,https://reframedb.org//compound_data/NCUCGYYHUFIYNU;qid=Q4784109
O=c1[nH]c2c(O)ccc(CCNCCNS(=O)(=O)CCOCCc3ccccc3)c2s1,VXYYTAZKGAMUBG,AR-C68475AA,WuXi,CBR-HVAC-04930,plated and available for follow-up,https://reframedb.org//compound_data/VXYYTAZKGAMUBG;qid=Q27294881
[O-][n+]1cccc(/C(Cl)=N\OCC(O)CN2CCCCC2)c1,SGEIEGAXKLMUIZ,arimoclomol; Miplyffa,WuXi,CBR-HVAC-00757_B,plated and available for follow-up,https://reframedb.org//compound_data/SGEIEGAXKLMUIZ;qid=Q4790694
Nc1ncccc1-c1nc2ccc(-c3ccccc3)nc2n1-c1ccc(C2(N)CCC2)cc1,HNFMVVHMKGFCMB,ARQ-092; miransertib mesylate,WuXi,CBR-HVAC-13911,plated and available for follow-up,https://reframedb.org//compound_data/HNFMVVHMKGFCMB;qid=Q27456535
CCCCN(CCCC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,UAARDOOBGJGDJV,U-88943E; Artilide,WuXi,CBR-HVAC-12835_B,plated and available for follow-up,https://reframedb.org//compound_data/UAARDOOBGJGDJV;qid=Q27279674
CCOCCOC(=O)C(=O)Nc1nc(-c2cc(C)no2)cs1,IKYTUOHXXXPNOG,Z-1819; asobamast,WuXi,CBR-HVAC-01084,plated and available for follow-up,https://reframedb.org//compound_data/IKYTUOHXXXPNOG;qid=Q27277494
C[C@@H](O)C(=N)NS(=O)(=O)c1cc(C(=O)C(C(=O)c2cc(F)ccc2F)=C2Nc3ccccc3N2)ccc1F,CWNLBPBIFALUQD,ASP-1707; opigolix,WuXi,CBR-HVAC-14039,plated and available for follow-up,https://reframedb.org//compound_data/CWNLBPBIFALUQD;qid=nan
COC(=O)N1CCC(CC#Cc2nc(N)c3ncn([C@@H]4O[C@H](C(=O)NC5CC5)[C@@H](O)[C@H]4O)c3n2)CC1,SQJXTUJMBYVDBB,ATL-313; Evodenoson,WuXi,CBR-HVAC-12693,plated and available for follow-up,https://reframedb.org//compound_data/SQJXTUJMBYVDBB;qid=Q27077251
CC1CCOc2cccc(Oc3ccc(N4C(=O)NC(C)(C)C4=O)cn3)c21,FEABXCREHFVJCI,AUT-00063,WuXi,CBR-HVAC-13823_B,plated and available for follow-up,https://reframedb.org//compound_data/FEABXCREHFVJCI;qid=Q137049482
COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(C#CC#Cc2ccc(-c3cnc([C@@H]4CCCN4C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]3)cc2)c[nH]1)C(C)C,LFGSEWXATFKDOY,AV-4025; AV4025,WuXi,CBR-HVAC-07236,plated and available for follow-up,https://reframedb.org//compound_data/LFGSEWXATFKDOY;qid=nan
Cc1cccc(COC2CCCC(OCc3coc(-c4ccc(F)cc4)n3)C2)c1C(=O)O,YMHHKFPAJUWMQZ,AVE-0847,WuXi,CBR-HVAC-13921,plated and available for follow-up,https://reframedb.org//compound_data/YMHHKFPAJUWMQZ;qid=nan
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CC6(COC6)C5)cc4)C3)o2)cc1,BKKPIQPFRAPEAY,"AZD-1979; [5-(4-methoxyphenyl)-1,3,4-oxadiazol-2-yl]{3-[4-(2-oxa-6-azaspiro[3.3]heptan-6-ylmethyl)phenoxy]azetidin-1-yl}methanone",WuXi,CBR-HVAC-13956,plated and available for follow-up,https://reframedb.org//compound_data/BKKPIQPFRAPEAY;qid=Q74412015
C[C@H]1C[C@@](O)(c2csc(Sc3ccc4c(c3)CC(=O)N4C)c2)CCO1,MQLADKMVHOOVET,AZD-4407; ZD-4407,WuXi,CBR-HVAC-04672,plated and available for follow-up,https://reframedb.org//compound_data/MQLADKMVHOOVET;qid=Q82508353
C[C@@H](Oc1cc(NS(=O)(=O)N2CCC2)nc(SCc2cccc(F)c2F)n1)[C@@H](O)CO,QZECRCLSIGFCIO,AZD-5069,WuXi,CBR-HVAC-06407,plated and available for follow-up,https://reframedb.org//compound_data/QZECRCLSIGFCIO;qid=Q27074753
CCCCOc1nc(N)c2[nH]c(=O)n(CCCN(CCCN3CCOCC3)Cc3cccc(CC(=O)OC)c3)c2n1,FEFIBEHSXLKJGI,AZD-8848,Pharmaron,EB2210506-089A1,plated and available for follow-up,https://reframedb.org//compound_data/FEFIBEHSXLKJGI;qid=Q27074812
NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CC(=O)N1,WBGUMUGCONUXFK,azetirelin; YM-14673,WuXi,CBR-HVAC-03215,plated and available for follow-up,https://reframedb.org//compound_data/WBGUMUGCONUXFK;qid=Q27265867
CCOC(=O)OC(C)OC(=O)[C@@H]1N2C(=O)[C@@H](/N=C/N3CCCCCC3)[C@H]2SC1(C)C,XHKFBADIZIDYBU,Bacmecillinam,WuXi,CBR-HVAC-13061,plated and available for follow-up,https://reframedb.org//compound_data/XHKFBADIZIDYBU;qid=Q27271630
CN1C[C@H](Cn2cncn2)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,AIBHLZVVPXCTKY,BAM-1110,WuXi,CBR-HVAC-04686,plated and available for follow-up,https://reframedb.org//compound_data/AIBHLZVVPXCTKY;qid=Q82879242
CNC(=O)[C@@H](CCC(=O)OC)NC(=O)[C@@H](CC(C)C)C(CSc1ccc(O)cc1)C(=O)NO,LMHPTAZCUSRHNE,BB 2275,WuXi,CBR-HVAC-10694_B,plated and available for follow-up,https://reframedb.org//compound_data/LMHPTAZCUSRHNE;qid=nan
C=CC[C@H](C(=O)NO)[C@@H](CC(C)C)C(=O)N[C@H](C(=O)OC1CCCC1)c1ccccc1,GDCDJDVICJMYLY,BB-76163,WuXi,CBR-HVAC-11775,plated and available for follow-up,https://reframedb.org//compound_data/GDCDJDVICJMYLY;qid=nan
OC[C@H]1O[C@@H](n2c(Br)nc3cc(Cl)c(Cl)cc32)[C@H](O)[C@@H]1O,NMAMPJIAXSGTLN,BDCRB,WuXi,CBR-HVAC-13453,plated and available for follow-up,https://reframedb.org//compound_data/NMAMPJIAXSGTLN;qid=nan
N#Cc1ccc(S[C@@H]2SC[C@@H](O)[C@H](O)[C@H]2O)cc1,LVFZTPIRDLQIGF,beciparcil,WuXi,CBR-HVAC-04299,plated and available for follow-up,https://reframedb.org//compound_data/LVFZTPIRDLQIGF;qid=Q27282109
CC12CCCN1CC1=NNC(=O)c3cc(F)cc4[nH]c2c1c34,DENYZIUJOTUUNY,8375F9S90C; pamiparib,WuXi,CBR-HVAC-13753,plated and available for follow-up,https://reframedb.org//compound_data/DENYZIUJOTUUNY;qid=Q125351134
CCCCOP(=O)(CC(CCOc1ccccc1)CP(=O)(OCCCC)OCCCC)OCCCC,QTBMDDQRDDABNC,BMY-21891; belfosdil,WuXi,CBR-HVAC-03417,plated and available for follow-up,https://reframedb.org//compound_data/QTBMDDQRDDABNC;qid=Q27292482
CCN(CC)C(=O)C1CN2CCc3cc(OC)c(OC)cc3C2CC1OC(C)=O,JSZILQVIPPROJI,Benzquinamide Hydrochloride,WuXi,CBR-HVAC-09545,plated and available for follow-up,https://reframedb.org//compound_data/JSZILQVIPPROJI;qid=Q4890814
CCc1occc(=O)c1O[V](=O)Oc1c(CC)occc1=O,IAZZTYDCHXFRKZ,AKP-020; BEOV,WuXi,CBR-HVAC-06409,plated and available for follow-up,https://reframedb.org//compound_data/IAZZTYDCHXFRKZ;qid=nan
CCOC(=O)C[C@@H](O)CC(O)/C=C/C1=C(c2ccc(F)cc2)c2ccccc2OC12CCCC2,ZADJRRFMOOACHL,LS-2904; bervastatin,WuXi,CBR-HVAC-04058_B,plated and available for follow-up,https://reframedb.org//compound_data/ZADJRRFMOOACHL;qid=Q27236091
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccccc1)C(=O)CO,SOQJPQZCPBDOMF,Betamethasone Benzoate,WuXi,CBR-HVAC-09548,plated and available for follow-up,https://reframedb.org//compound_data/SOQJPQZCPBDOMF;qid=Q27269802
CCCC(=O)O[C@]1(C(=O)COC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,VXOWJCTXWVWLLC,betamethasone butyrate propionate; BBP,WuXi,CBR-HVAC-12710,plated and available for follow-up,https://reframedb.org//compound_data/VXOWJCTXWVWLLC;qid=Q27260787
OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(OCCOC4CC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,BTCRKOKVYTVOLU,bexagliflozin; Brenzavvy,WuXi,CBR-HVAC-12620,plated and available for follow-up,https://reframedb.org//compound_data/BTCRKOKVYTVOLU;qid=Q27277423
Cc1cc(CC(OC(=O)N2CCC(N3CCc4ccccc4NC3=O)CC2)C(=O)N2CCC(N3CCOCC3)CC2)cc(C)c1O,HTLWMOKBJQKDIJ,BI-44370 TA,WuXi,CBR-HVAC-12108_B,plated and available for follow-up,https://reframedb.org//compound_data/HTLWMOKBJQKDIJ;qid=Q27268496
CC(=O)N(CCC(CCN1CCCCC1)(C(N)=O)c1ccccc1Cl)C(C)C,GTEPPJFJSNSNIH,bidisomide; SC-40230,WuXi,CBR-HVAC-03470,plated and available for follow-up,https://reframedb.org//compound_data/GTEPPJFJSNSNIH;qid=Q27255735
CCC(c1ccc(O)c(F)c1)C(C)c1ccc(O)c(F)c1,RDVXUHOSYIBGBT,BX-341; bifluranol,WuXi,CBR-HVAC-00805_B,plated and available for follow-up,https://reframedb.org//compound_data/RDVXUHOSYIBGBT;qid=Q27259015
OC(CO/N=C(\Cl)c1cccnc1)CN1CCCCC1,NMOVJBAGBXIKCG,ABT-822; Bimoclomol,WuXi,CBR-HVAC-04606,plated and available for follow-up,https://reframedb.org//compound_data/NMOVJBAGBXIKCG;qid=Q27272610
CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN[C@@H]2N3)cc1,ZIGIADNCAWZUAB,bisnorcymserine; BNC,WuXi,CBR-HVAC-12939,plated and available for follow-up,https://reframedb.org//compound_data/ZIGIADNCAWZUAB;qid=Q27283238
CCCCOP(=O)(O)OC[C@H]1O[C@@H](n2cc(C)c(=O)[nH]c2=O)C[C@@H]1OP(=O)(O)OCCCC,ZXQBUNYVGNOEBQ,"bisphosphocins, Lakewood-Amedex; Nu-3",WuXi,CBR-HVAC-06944,plated and available for follow-up,https://reframedb.org//compound_data/ZXQBUNYVGNOEBQ;qid=Q27270143
Cc1oc(-c2cccs2)nc1CCOc1ccc(CC2SC(=O)NC2=O)c2sccc12,MZRQLASUMBMPRS,BM 152054,WuXi,CBR-HVAC-11381,plated and available for follow-up,https://reframedb.org//compound_data/MZRQLASUMBMPRS;qid=nan
C[C@H](NC(=O)[C@@H](O)c1cc(F)cc(F)c1)C(=O)N[C@@H]1C(=O)N(C)N=Cc2ccccc21,HXEHCCYOTHDPPI,BMS-433796,WuXi,CBR-HVAC-08585,plated and available for follow-up,https://reframedb.org//compound_data/HXEHCCYOTHDPPI;qid=Q27287669
CCn1nc2c(-c3ccc(Cl)cc3)c(-c3cnc(C)nc3)c(=O)n(Cc3ccc(C(F)(F)F)nc3C)n2c1=O,KYOICGKIVJTIGW,BMS-812204,WuXi,CBR-HVAC-12271,plated and available for follow-up,https://reframedb.org//compound_data/KYOICGKIVJTIGW;qid=nan
